FILENAME,URL,URLLength,Domain,DomainLength,IsDomainIP,TLD,URLSimilarityIndex,CharContinuationRate,TLDLegitimateProb,URLCharProb,TLDLength,NoOfSubDomain,HasObfuscation,NoOfObfuscatedChar,ObfuscationRatio,NoOfLettersInURL,LetterRatioInURL,NoOfDegitsInURL,DegitRatioInURL,NoOfEqualsInURL,NoOfQMarkInURL,NoOfAmpersandInURL,NoOfOtherSpecialCharsInURL,SpacialCharRatioInURL,IsHTTPS,LineOfCode,LargestLineLength,HasTitle,Title,DomainTitleMatchScore,URLTitleMatchScore,HasFavicon,Robots,IsResponsive,NoOfURLRedirect,NoOfSelfRedirect,HasDescription,NoOfPopup,NoOfiFrame,HasExternalFormSubmit,HasSocialNet,HasSubmitButton,HasHiddenFields,HasPasswordField,Bank,Pay,Crypto,HasCopyrightInfo,NoOfImage,NoOfCSS,NoOfJS,NoOfSelfRef,NoOfEmptyRef,NoOfExternalRef,label
62523.txt,https://www.vysor.io,0.02272727272727272,www.vysor.io,0.1142857142857143,0.0,io,1.0,1.0,0.024721025971917384,0.654708451190246,0.0,0.2,0.0,0.0,0.0,0.05607476635514018,0.3793517406962786,0.0,0.0,0.0,0.0,0.0,0.0,0.17877094972067037,1.0,0.010228911319394376,0.0005513485535539478,1.0,vysor,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0136986301369863,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.00684931506849315,0.057971014492753624,0.022284122562674095,0.006889763779527559,0.0,0.003940886699507389,benign
mw74078.txt,http://www.fairytalesinc.com,0.06818181818181818,www.fairytalesinc.com,0.24285714285714285,0.0,com,0.7547387241354593,1.0,1.0,0.7932930702749619,0.25,0.2,0.0,0.0,0.0,0.14018691588785046,0.667466986794718,0.0,0.0,0.0,0.0,0.0,0.0,0.08938547486033516,0.0,0.0,0.010509378551416065,1.0,fairytalesinc,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002785515320334262,0.000984251968503937,0.0,0.0009852216748768472,phishing
mw65785.txt,http://www.iuhjn.pplink.club,0.06818181818181818,www.iuhjn.pplink.club,0.24285714285714285,0.0,club,0.44704822341685246,0.4696969694655648,0.001190842503381576,0.5063078588122115,0.5,0.4,0.0,0.0,0.0,0.1308411214953271,0.6230492196878753,0.0,0.0,0.0,0.0,0.0,0.043478260869565216,0.29608938547486024,0.0,0.00027036770007209804,6.376139734977627e-05,1.0,iuhjnpplink,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,phishing
7932715.txt,https://mechinchem-5cb8a.web.app/,0.09659090909090909,mechinchem-5cb8a.web.app,0.2857142857142857,0.0,app,0.46712857228214505,0.4909090910942148,0.002872403147710177,0.6375774980001361,0.25,0.2,0.0,0.0,0.0,0.17757009345794392,0.7130852340936376,0.04,0.124,0.0,0.0,0.0,0.08695652173913043,0.40782122905027923,1.0,0.0,0.012309700358939161,1.0,mechinchem-5cb8aweb,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014492753623188406,0.002785515320334262,0.000984251968503937,0.0,0.0009852216748768472,phishing
532746.txt,https://www.salutlive.com,0.05113636363636362,www.salutlive.com,0.18571428571428572,0.0,com,1.0,1.0,1.0,0.7549146855377152,0.25,0.2,0.0,0.0,0.0,0.102803738317757,0.5498199279711886,0.0,0.0,0.0,0.0,0.0,0.0,0.11731843575418993,1.0,0.10183850036049027,0.0026817293591229435,1.0,salutlive,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.03571428571428571,0.0410958904109589,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0045662100456621,0.15942028985507248,0.06685236768802229,0.2618110236220472,0.0,0.36354679802955664,benign
751473.txt,https://www.recettessimples.fr,0.07954545454545453,www.recettessimples.fr,0.2571428571428571,0.0,fr,1.0,1.0,0.02705700496321431,0.782688562346089,0.0,0.2,0.0,0.0,0.0,0.14953271028037382,0.6626650660264107,0.0,0.0,0.0,0.0,0.0,0.0,0.07262569832402233,1.0,0.13739185291997116,0.0037394184210427614,1.0,recettessimples,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.1278538812785388,0.014492753623188406,0.05013927576601671,0.06988188976377953,0.0,0.27881773399014775,benign
8016956.txt,https://fb-restriction-case-97be5.web.app/,0.14772727272727273,fb-restriction-case-97be5.web.app,0.41428571428571426,0.0,app,0.31006289863627917,0.34169279060302077,0.002872403147710177,0.6585888410199568,0.25,0.2,0.0,0.0,0.0,0.23364485981308408,0.7322929171668668,0.06,0.146,0.0,0.0,0.0,0.17391304347826086,0.5642458100558658,1.0,0.004776496034607065,0.03038418117238456,1.0,fb-restriction-case-97be5web,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0029556650246305416,phishing
8044158.txt,https://pontosapontamentolu.com/gclid/=/c/?gclid=ishecabh95cvbhb1eiwagy6m4vn7url3tlj5m_nu__lcyj4n06pqquydbh-56148buwwbmv7k1qejboci-isjw5_kiq,0.7102272727272728,pontosapontamentolu.com,0.2714285714285714,0.0,com,0.04612413494660761,1.0,1.0,0.4711963761940366,0.25,0.0,0.0,0.0,0.0,0.925233644859813,0.8487394957983194,0.38,0.272,0.4,0.3333333333333333,0.0,0.4347826086956522,0.441340782122905,1.0,0.00040555155010814706,0.00046508313361013276,1.0,pontosapontamentolugclid=c?gclid=ishecabh95cvbhb1eiwagy6m4vn7url3tlj5m_nu__lcyj4n06pqquydbh-56148buwwbmv7k1qejboci-isjw5_kiq,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,phishing
386777.txt,https://www.ainewsletter.com,0.06818181818181818,www.ainewsletter.com,0.22857142857142856,0.0,com,1.0,1.0,1.0,0.8502406503087373,0.25,0.2,0.0,0.0,0.0,0.1308411214953271,0.6230492196878753,0.0,0.0,0.0,0.0,0.0,0.0,0.08938547486033516,1.0,0.014554794520547944,0.0020441153856251807,1.0,ainewsletter,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.00228310502283105,0.014492753623188406,0.002785515320334262,0.020669291338582675,0.011904761904761904,0.020689655172413793,benign
445249.txt,https://www.marrugeku.com.au,0.06818181818181818,www.marrugeku.com.au,0.22857142857142856,0.0,au,1.0,0.7062937061068022,0.019287556049630998,0.7716856370547363,0.0,0.4,0.0,0.0,0.0,0.12149532710280372,0.5774309723889556,0.0,0.0,0.0,0.0,0.0,0.043478260869565216,0.29608938547486024,1.0,0.025459625090122565,0.006736204096482247,1.0,mrrugekucom,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0273972602739726,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.02054794520547945,0.14492753623188406,0.055710306406685235,0.08169291338582677,0.0,0.08275862068965517,benign
527611.txt,https://www.sweatdrop.com,0.05113636363636362,www.sweatdrop.com,0.18571428571428572,0.0,com,1.0,1.0,1.0,0.8008560986704173,0.25,0.2,0.0,0.0,0.0,0.102803738317757,0.5498199279711886,0.0,0.0,0.0,0.0,0.0,0.0,0.11731843575418993,1.0,0.013473323720259552,0.0008964102333292076,1.0,sweatdrop,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.05251141552511415,0.014492753623188406,0.013927576601671309,0.038385826771653545,0.0,0.011822660098522167,benign
mw1796.txt,http://www.komaru.today,0.039772727272727265,www.komaru.today,0.17142857142857143,0.0,today,0.6411282918095309,1.0,0.00030674664773149956,0.8005284608105071,0.75,0.2,0.0,0.0,0.0,0.09345794392523364,0.546218487394958,0.0,0.0,0.0,0.0,0.0,0.0,0.13407821229050276,0.0,0.0,2.2504022594038687e-05,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,benign
8030239.txt,https://dev-634536.pantheonsite.io/,0.10795454545454544,dev-634536.pantheonsite.io,0.3142857142857143,0.0,io,0.7492727295364262,0.7786561271713979,0.024721025971917384,0.5850759294793034,0.0,0.2,0.0,0.0,0.0,0.1588785046728972,0.6002400960384154,0.12,0.352,0.0,0.0,0.0,0.08695652173913043,0.3743016759776535,1.0,0.0062635183850036046,0.0005138418492305499,1.0,dev-634536pantheonsite,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0091324200913242,0.0,0.0,0.0,0.0,0.0029556650246305416,phishing
96527.txt,https://www.senacases.com,0.05113636363636362,www.senacases.com,0.18571428571428572,0.0,com,1.0,1.0,1.0,0.9519552396438412,0.25,0.2,0.0,0.0,0.0,0.102803738317757,0.5498199279711886,0.0,0.0,0.0,0.0,0.0,0.0,0.11731843575418993,1.0,0.2339581831290555,0.01009680480385869,1.0,senacases,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.3150684931506849,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0958904109589041,0.37681159420289856,0.14763231197771587,0.13681102362204725,0.03571428571428571,0.039408866995073885,benign
8050920.txt,https://sabadonoappmagazine.com/,0.09659090909090909,sabadonoappmagazine.com,0.2714285714285714,0.0,com,0.6263102537375885,1.0,1.0,0.7983550791318761,0.25,0.0,0.0,0.0,0.0,0.205607476635514,0.8259303721488596,0.0,0.0,0.0,0.0,0.0,0.043478260869565216,0.22905027932960886,1.0,0.004325883201153569,0.0010051796758670612,1.0,sabadonoappmagazine,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,phishing
626639.txt,https://www.vespatales.com,0.05681818181818182,www.vespatales.com,0.19999999999999998,0.0,com,1.0,1.0,1.0,0.8144371101572182,0.25,0.2,0.0,0.0,0.0,0.11214953271028036,0.5762304921968788,0.0,0.0,0.0,0.0,0.0,0.0,0.10614525139664802,1.0,0.14302451333813987,0.014762638821689378,1.0,vespatales,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.17857142857142855,0.136986301369863,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.410958904109589,0.043478260869565216,0.019498607242339833,0.2559055118110236,0.0,0.12216748768472906,benign
mw27703.txt,http://www.nextraload.com,0.05113636363636362,www.nextraload.com,0.19999999999999998,0.0,com,0.7069844396982677,1.0,1.0,0.8353739615084989,0.25,0.2,0.0,0.0,0.0,0.11214953271028036,0.6002400960384154,0.0,0.0,0.0,0.0,0.0,0.0,0.11731843575418993,0.0,0.0,0.0017065550467146003,1.0,nextraload,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,phishing
145087.txt,https://www.klerk.ru,0.02272727272727272,www.klerk.ru,0.1142857142857143,0.0,ru,1.0,1.0,0.03444818400821102,0.6126840528486953,0.0,0.2,0.0,0.0,0.0,0.05607476635514018,0.3793517406962786,0.0,0.0,0.0,0.0,0.0,0.0,0.17877094972067037,1.0,0.1528478731074261,0.027102344544087255,1.0,klek,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.03424657534246575,0.057971014492753624,0.022284122562674095,0.13976377952755906,0.011904761904761904,0.0896551724137931,benign
28887.txt,https://www.karenmillen.com,0.0625,www.karenmillen.com,0.21428571428571427,0.0,com,1.0,1.0,1.0,0.8283875736551242,0.25,0.2,0.0,0.0,0.0,0.12149532710280372,0.6002400960384154,0.0,0.0,0.0,0.0,0.0,0.0,0.0949720670391061,1.0,0.14879235760634463,0.09435936673680421,1.0,karenmillen,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.00684931506849315,0.11594202898550725,0.1392757660167131,0.39665354330708663,0.023809523809523808,0.4108374384236453,benign
8024229.txt,https://topaka.cloud/ob52gtplj/18snwp,0.11931818181818182,topaka.cloud,0.1142857142857143,0.0,cloud,0.28579698491021344,1.0,0.00034786293779526044,0.534824351808766,0.75,0.0,0.0,0.0,0.0,0.19626168224299065,0.6998799519807923,0.08,0.222,0.0,0.0,0.0,0.08695652173913043,0.34636871508379885,1.0,0.003965392934390771,0.0013877480599657189,1.0,topakaob52gtplj18snw,0.0,0.9523809524000001,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028985507246376812,0.0,0.001968503937007874,0.0,0.0019704433497536944,phishing
404766.txt,https://www.mlpack.org,0.03409090909090909,www.mlpack.org,0.14285714285714285,0.0,org,1.0,1.0,0.15291970600513935,0.7427296314498885,0.25,0.2,0.0,0.0,0.0,0.07476635514018691,0.4573829531812726,0.0,0.0,0.0,0.0,0.0,0.0,0.1508379888268156,1.0,0.023927541456380676,0.000787640790791354,1.0,mlpack,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.00228310502283105,0.014492753623188406,0.008356545961002786,0.000984251968503937,0.0,0.009852216748768471,benign
8017962.txt,https://metafb-tvz6efk.web.app/,0.08522727272727273,metafb-tvz6efk.web.app,0.2571428571428571,0.0,app,0.4952374995202233,0.292929292620753,0.002872403147710177,0.5150680999461476,0.25,0.2,0.0,0.0,0.0,0.16822429906542055,0.7202881152460985,0.02,0.066,0.0,0.0,0.0,0.08695652173913043,0.441340782122905,1.0,0.0015320836337418889,0.0008363995064117711,1.0,metafb-tvz6efkweb,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005571030640668524,0.0,0.0,0.0009852216748768472,phishing
mw63002.txt,http://www.hesselawchambers.com,0.08522727272727273,www.hesselawchambers.com,0.2857142857142857,0.0,com,0.609456444460608,1.0,1.0,0.7788747431547138,0.25,0.2,0.0,0.0,0.0,0.16822429906542055,0.7202881152460985,0.0,0.0,0.0,0.0,0.0,0.0,0.06703910614525138,0.0,0.0,5.6260056485096704e-05,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,phishing
641422.txt,https://www.schmitzfotografia.com.br,0.11363636363636365,www.schmitzfotografia.com.br,0.3428571428571428,0.0,br,1.0,0.8181818180661158,0.01805731840321159,0.7327778373234761,0.0,0.4,0.0,0.0,0.0,0.19626168224299065,0.7202881152460985,0.0,0.0,0.0,0.0,0.0,0.043478260869565216,0.20111731843575414,1.0,0.036499639509733235,0.0038744425566069936,1.0,schmitzfotografiacom,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.02054794520547945,0.08695652173913043,0.013927576601671309,0.021653543307086614,0.023809523809523808,0.01083743842364532,benign
157978.txt,https://www.lanereport.com,0.05681818181818182,www.lanereport.com,0.19999999999999998,0.0,com,1.0,1.0,1.0,0.9021077782948089,0.25,0.2,0.0,0.0,0.0,0.11214953271028036,0.5762304921968788,0.0,0.0,0.0,0.0,0.0,0.0,0.10614525139664802,1.0,0.08958183129055516,0.06137972162524051,1.0,lanereport,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0273972602739726,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.11187214611872145,0.37681159420289856,0.0807799442896936,0.2637795275590551,0.0,0.29261083743842364,benign
500325.txt,https://www.spg.pt,0.011363636363636354,www.spg.pt,0.08571428571428572,0.0,pt,1.0,1.0,0.002937615496136886,0.4212011209695551,0.0,0.2,0.0,0.0,0.0,0.037383177570093455,0.28211284513805523,0.0,0.0,0.0,0.0,0.0,0.0,0.21229050279329603,1.0,0.05118961788031723,0.035653873129821954,1.0,sg,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0136986301369863,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0410958904109589,0.2318840579710145,0.052924791086350974,0.140748031496063,0.09523809523809523,0.1566502463054187,benign
74410.txt,https://www.coraevans.com,0.05113636363636362,www.coraevans.com,0.18571428571428572,0.0,com,1.0,1.0,1.0,0.9218142426920002,0.25,0.2,0.0,0.0,0.0,0.102803738317757,0.5498199279711886,0.0,0.0,0.0,0.0,0.0,0.0,0.11731843575418993,1.0,0.036003965392934385,0.0017253083988762992,1.0,raevans,0.7777777777999999,0.7777777777999999,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0273972602739726,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.05251141552511415,0.028985507246376812,0.025069637883008356,0.06496062992125984,0.0,0.06600985221674877,benign
859553.txt,https://www.torahmates.org,0.05681818181818182,www.torahmates.org,0.19999999999999998,0.0,org,1.0,1.0,0.15291970600513935,0.8911823248615782,0.25,0.2,0.0,0.0,0.0,0.11214953271028036,0.5762304921968788,0.0,0.0,0.0,0.0,0.0,0.0,0.10614525139664802,1.0,0.049612472963229994,0.0019953566700047637,1.0,tahmates,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.1232876712328767,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.07077625570776255,0.18840579710144928,0.022284122562674095,0.033464566929133854,0.023809523809523808,0.023645320197044333,benign
43990.txt,https://www.larepublica.co,0.05681818181818182,www.larepublica.co,0.19999999999999998,0.0,co,1.0,1.0,0.011430711114842389,0.7344918776762888,0.0,0.2,0.0,0.0,0.0,0.11214953271028036,0.5762304921968788,0.0,0.0,0.0,0.0,0.0,0.0,0.10614525139664802,1.0,0.1949351117519827,0.00975174312408343,1.0,larepublia,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.1232876712328767,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4931506849315068,0.07246376811594203,0.027855153203342618,0.39960629921259844,0.0,0.43743842364532015,benign
597036.txt,https://www.pimpim.lt,0.02840909090909091,www.pimpim.lt,0.1285714285714286,0.0,lt,1.0,1.0,0.0010564017968009997,0.6240994729770004,0.0,0.2,0.0,0.0,0.0,0.06542056074766354,0.42016806722689076,0.0,0.0,0.0,0.0,0.0,0.0,0.16201117318435754,1.0,0.16478911319394376,0.002381675724535761,1.0,pimpim,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.14383561643835616,0.07246376811594203,0.019498607242339833,0.42618110236220474,0.0,0.4354679802955665,benign
mw31j26066.txt,http://www.httpzen.fairhash.org,0.08522727272727273,www.httpzen.fairhash.org,0.2857142857142857,0.0,org,0.46220924598673546,0.44318181838429754,0.15291970600513935,0.6620746432922208,0.25,0.4,0.0,0.0,0.0,0.1588785046728972,0.680672268907563,0.0,0.0,0.0,0.0,0.0,0.043478260869565216,0.25698324022346364,0.0,0.0003154289834174477,6.751206778211605e-05,1.0,httpzenfairhash,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,benign
mw70083.txt,http://www.cjplogger.com,0.04545454545454544,www.cjplogger.com,0.18571428571428572,0.0,com,0.8401502643592327,1.0,1.0,0.7350979410549873,0.25,0.2,0.0,0.0,0.0,0.102803738317757,0.5738295318127251,0.0,0.0,0.0,0.0,0.0,0.0,0.12290502793296085,0.0,0.0,3.000536345871825e-05,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,benign
91992.txt,https://www.radware.com,0.039772727272727265,www.radware.com,0.15714285714285714,0.0,com,1.0,1.0,1.0,0.845282111542745,0.25,0.2,0.0,0.0,0.0,0.08411214953271028,0.4909963985594238,0.0,0.0,0.0,0.0,0.0,0.0,0.13407821229050276,1.0,0.09872927180966112,0.03545508759690794,1.0,radware,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0273972602739726,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.08904109589041095,0.014492753623188406,0.025069637883008356,0.34153543307086615,0.023809523809523808,0.04236453201970443,benign
mw79382.txt,http://www.erlegen.de,0.02840909090909091,www.erlegen.de,0.14285714285714285,0.0,de,0.7707851669786099,1.0,0.06243996304506098,0.7839219294897602,0.0,0.2,0.0,0.0,0.0,0.07476635514018691,0.4801920768307324,0.0,0.0,0.0,0.0,0.0,0.0,0.16201117318435754,0.0,0.00040555155010814706,0.000187533521616989,1.0,erlegen,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009852216748768472,benign
mw29588.txt,http://www.f0535398.xsph.ru,0.0625,www.f0535398.xsph.ru,0.22857142857142856,0.0,ru,0.5973466456353583,0.9020979020356008,0.03444818400821102,0.17684650193712326,0.0,0.4,0.0,0.0,0.0,0.05607476635514018,0.27731092436974797,0.14,0.538,0.0,0.0,0.0,0.043478260869565216,0.31284916201117313,0.0,0.0003154289834174477,7.501340864679561e-05,1.0,f0535398xsph,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,phishing
8077169.txt,https://ggsexpole.web.app/,0.0625,ggsexpole.web.app,0.18571428571428572,0.0,app,0.49770627660783634,0.7062937061068022,0.002872403147710177,0.6112153814381246,0.25,0.2,0.0,0.0,0.0,0.14018691588785046,0.6926770708283314,0.0,0.0,0.0,0.0,0.0,0.08695652173913043,0.5251396648044693,1.0,0.0006308579668348954,0.0003225576571812211,1.0,ggsexpoleweb,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019704433497536944,phishing
843259.txt,https://www.classfmonline.com,0.07386363636363635,www.classfmonline.com,0.24285714285714285,0.0,com,1.0,1.0,1.0,0.8321991838463269,0.25,0.2,0.0,0.0,0.0,0.14018691588785046,0.6434573829531813,0.0,0.0,0.0,0.0,0.0,0.0,0.08379888268156421,1.0,0.029740447007930784,0.0013239866626159427,1.0,classfmonline,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0273972602739726,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.14840182648401826,0.08695652173913043,0.03064066852367688,0.06988188976377953,0.2738095238095238,0.047290640394088666,benign
244562.txt,https://www.cornerstoneinsurance.ca,0.10795454545454544,www.cornerstoneinsurance.ca,0.3285714285714285,0.0,ca,1.0,1.0,0.019472866212755575,0.8874164631946587,0.0,0.2,0.0,0.0,0.0,0.19626168224299065,0.7418967587034815,0.0,0.0,0.0,0.0,0.0,0.0,0.04469273743016758,1.0,0.16077865897620763,0.007043759071934108,1.0,ornerstoneinsurane,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.03571428571428571,0.0273972602739726,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.04337899543378995,0.18840579710144928,0.0807799442896936,0.1309055118110236,0.0,0.16453201970443349,benign
179201.txt,https://www.varzesh3.com,0.04545454545454544,www.varzesh3.com,0.17142857142857143,0.0,com,1.0,1.0,1.0,0.6438195050793933,0.25,0.2,0.0,0.0,0.0,0.08411214953271028,0.4693877551020409,0.02,0.086,0.0,0.0,0.0,0.0,0.12290502793296085,1.0,0.3371034607065609,0.028201290980762808,1.0,varzesh3,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0273972602739726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1872146118721461,0.08695652173913043,0.027855153203342618,0.7096456692913385,0.0,0.7152709359605911,benign
8080220.txt,https://s3.amazonaws.com/appforest_uf/f1678949673383x832048620362898600/index%20%284%29.html,0.4375,s3.amazonaws.com,0.17142857142857143,0.0,com,0.15335178748294176,0.8939393944022038,1.0,0.3116139425816808,0.25,0.2,1.0,1.0,1.0,0.32710280373831774,0.45618247298919573,0.78,0.848,0.0,0.0,1.0,0.26086956521739135,0.49162011173184345,1.0,4.506128334534967e-05,0.0006751206778211605,0.0,0,0.0,0.01298701299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,phishing
511153.txt,https://www.medicalplasticsnews.com,0.10795454545454544,www.medicalplasticsnews.com,0.3285714285714285,0.0,com,1.0,1.0,1.0,0.7822613103423036,0.25,0.2,0.0,0.0,0.0,0.19626168224299065,0.7418967587034815,0.0,0.0,0.0,0.0,0.0,0.0,0.04469273743016758,1.0,0.05366798846431146,0.009297912001770317,1.0,medicalplasticsnews,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0410958904109589,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.05707762557077625,0.028985507246376812,0.055710306406685235,0.0797244094488189,0.07142857142857142,0.09261083743842363,benign
167651.txt,https://www.gitguardian.com,0.0625,www.gitguardian.com,0.21428571428571427,0.0,com,1.0,1.0,1.0,0.7461967552532378,0.25,0.2,0.0,0.0,0.0,0.12149532710280372,0.6002400960384154,0.0,0.0,0.0,0.0,0.0,0.0,0.0949720670391061,1.0,0.16213049747656813,0.0650928853532569,1.0,gitguardian,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0273972602739726,0.014492753623188406,0.04456824512534819,0.011811023622047244,0.0,0.016748768472906402,benign
