URLLength,DomainLength,IsDomainIP,URLSimilarityIndex,CharContinuationRate,TLDLegitimateProb,URLCharProb,TLDLength,NoOfSubDomain,HasObfuscation,NoOfObfuscatedChar,ObfuscationRatio,NoOfLettersInURL,LetterRatioInURL,NoOfDegitsInURL,DegitRatioInURL,NoOfEqualsInURL,NoOfQMarkInURL,NoOfAmpersandInURL,NoOfOtherSpecialCharsInURL,SpacialCharRatioInURL,IsHTTPS,LineOfCode,LargestLineLength,HasTitle,DomainTitleMatchScore,URLTitleMatchScore,HasFavicon,Robots,IsResponsive,NoOfURLRedirect,NoOfSelfRedirect,HasDescription,NoOfPopup,NoOfiFrame,HasExternalFormSubmit,HasSocialNet,HasSubmitButton,HasHiddenFields,HasPasswordField,Bank,Pay,Crypto,HasCopyrightInfo,NoOfImage,NoOfCSS,NoOfJS,NoOfSelfRef,NoOfEmptyRef,NoOfExternalRef,FILENAME,URL,Domain,TLD,Title,label
25,18,0,100.0,0.636363636,0.0064109,0.05937286,2,1,0,0,0.0,11,0.44,0,0.0,0,0,0,2,0.08,1,1729,1560,1,90.90909091,90.90909091,1,0,1,1,0,1,0,2,0,1,1,1,0,0,0,0,1,35,12,20,107,5,21,606685.txt,https://www.visual-home.es,www.visual-home.es,es,visual-hom,benign
30,23,0,100.0,0.933333333,0.5229071,0.059506081,3,1,0,0,0.0,16,0.533,1,0.033,0,0,0,1,0.033,1,1529,4886,1,100.0,100.0,1,0,1,0,0,1,0,0,0,1,1,1,0,0,1,0,0,35,20,39,129,1,12,245996.txt,https://www.mealsonwheels4u.com,www.mealsonwheels4u.com,com,mealsonwheels4u,benign
37,30,0,100.0,1.0,0.0799628,0.063279056,3,1,0,0,0.0,24,0.649,0,0.0,0,0,0,1,0.027,1,877,7499,1,100.0,100.0,0,1,1,0,0,1,0,0,0,1,1,1,0,0,1,0,1,17,18,33,84,1,89,404640.txt,https://www.scottishmaritimemuseum.org,www.scottishmaritimemuseum.org,org,scottishmaritimemuseum,benign
19,12,0,100.0,1.0,0.0001507,0.048926939,2,1,0,0,0.0,6,0.316,0,0.0,0,0,0,1,0.053,1,588,200,1,100.0,100.0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,42,3,9,17,0,19,241838.txt,https://www.paygo.lk,www.paygo.lk,lk,paygo,benign
35,13,0,40.78993666,1.0,0.5229071,0.052022604,3,0,0,0,0.0,26,0.743,0,0.0,0,0,0,2,0.057,0,9,86,1,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,8073332.txt,http://burghdogs.com/landmarkcuauth,burghdogs.com,com,burghdogslandmarkcuauth,benign
20,14,0,69.45454545,1.0,0.5229071,0.022689376,3,1,0,0,0.0,2,0.1,6,0.3,0,0,0,1,0.05,0,8,41,1,100.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mw76953.txt,http://www.915783.com,www.915783.com,com,915783,benign
28,22,0,56.07537362,0.785714286,0.5229071,0.042493513,3,2,0,0,0.0,10,0.357,5,0.179,0,0,0,2,0.071,0,2,37,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mw16573.txt,http://www.na1.player1532.com,www.na1.player1532.com,com,0,phishing
24,17,0,100.0,1.0,0.0326503,0.03800338,2,1,0,0,0.0,11,0.458,0,0.0,0,0,0,1,0.042,1,2670,4830,1,100.0,100.0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,66,3,4,320,0,29,236682.txt,https://www.kurzurlaub.de,www.kurzurlaub.de,de,kurzurlaub,benign
20,13,0,100.0,1.0,0.5229071,0.054709551,3,1,0,0,0.0,7,0.35,0,0.0,0,0,0,1,0.05,1,1172,9381,1,100.0,100.0,1,1,1,0,0,1,0,0,0,1,1,1,0,1,0,0,0,50,16,30,210,20,193,486567.txt,https://www.grpva.com,www.grpva.com,com,grpva,benign
40,32,0,36.87047995,0.464285714,0.001502,0.040605202,3,1,0,0,0.0,23,0.575,4,0.1,0,0,0,5,0.125,1,59,78,1,0.0,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,3,1,0,0,8034100.txt,https://fb-business-appeal-4066b.web.app/,fb-business-appeal-4066b.web.app,app,fb-business-eal-4066bweb,phishing
34,25,0,58.81846154,0.65,0.0017656,0.046644576,4,1,0,0,0.0,16,0.471,6,0.176,0,0,0,4,0.118,1,68,80,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8063898.txt,https://attcom-102201.square.site/,attcom-102201.square.site,site,attcom-102201square,phishing
22,15,0,100.0,1.0,0.5229071,0.071336207,3,1,0,0,0.0,9,0.409,0,0.0,0,0,0,1,0.045,1,1833,2482,1,100.0,100.0,1,0,1,0,0,1,0,2,0,1,0,0,0,0,1,0,1,43,3,17,61,0,51,158739.txt,https://www.climate.com,www.climate.com,com,climate,benign
35,20,0,37.74250441,0.5625,0.5229071,0.046897457,3,1,0,0,0.0,23,0.657,1,0.029,0,0,0,3,0.086,1,9,103,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,7950716.txt,https://upyq8ess.dreamwp.com/dkskat/,upyq8ess.dreamwp.com,com,upyq8essdreamwpdkskat,phishing
49,40,0,46.68597561,0.388888889,0.5229071,0.050310078,3,1,0,0,0.0,32,0.653,3,0.061,0,0,0,6,0.122,1,108,8125,1,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8050912.txt,https://fb-business-appeal-57a8f.firebaseapp.com/,fb-business-appeal-57a8f.firebaseapp.com,com,fb-business-appeal-57a8ffirebaseapp,phishing
29,22,0,100.0,1.0,0.0799628,0.056548007,3,1,0,0,0.0,16,0.552,0,0.0,0,0,0,1,0.034,1,1211,9381,1,100.0,100.0,0,1,1,0,0,1,0,3,1,1,1,1,0,0,0,0,1,27,5,14,70,4,101,536450.txt,https://www.rewildingchile.org,www.rewildingchile.org,org,rewildingchile,benign
33,26,0,100.0,1.0,0.5229071,0.058693546,3,1,0,0,0.0,20,0.606,0,0.0,0,0,0,1,0.03,1,1054,3974,1,100.0,100.0,0,0,1,0,0,1,0,19,0,1,1,0,1,1,1,0,1,25,2,21,23,0,14,633856.txt,https://www.megcampbelldesigns.com,www.megcampbelldesigns.com,com,megcampbelldesigns,benign
29,4,0,39.33209647,1.0,0.0014653,0.056592361,2,0,0,0,0.0,19,0.655,0,0.0,0,0,0,2,0.069,1,2,38,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7960838.txt,https://s.id/tanaktualisierung,s.id,id,0,phishing
27,21,0,78.16224529,0.7,1.71e-05,0.054501475,6,1,0,0,0.0,14,0.519,0,0.0,0,0,0,2,0.074,0,7,164,0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mw69670.txt,http://www.web-design.review,www.web-design.review,review,0,phishing
21,14,0,100.0,1.0,0.0050842,0.048837889,2,1,0,0,0.0,8,0.381,0,0.0,0,0,0,1,0.048,1,699,860,1,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,1,1,2,0,12,412683.txt,https://www.birding.in,www.birding.in,in,brdng,benign
24,17,0,100.0,0.6,0.0045585,0.031554931,2,3,0,0,0.0,7,0.292,2,0.083,0,0,0,3,0.125,1,1020,6691,1,0.0,0.0,1,0,1,0,0,1,0,2,0,1,1,0,0,0,0,0,0,19,7,51,81,1,43,737040.txt,https://www.wcs.k12.va.us,www.wcs.k12.va.us,us,wcsk12va,benign
29,22,0,100.0,1.0,0.5229071,0.058583636,3,1,0,0,0.0,16,0.552,0,0.0,0,0,0,1,0.034,1,1069,7629,1,100.0,100.0,0,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,1,44,17,30,56,0,19,624353.txt,https://www.jaysonjewelers.com,www.jaysonjewelers.com,com,jaysonjewelers,benign
27,21,0,76.47058824,1.0,0.5229071,0.063894905,3,1,0,0,0.0,15,0.556,0,0.0,0,0,0,1,0.037,0,2,39,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mw5jan1038.txt,http://www.thenaijatimes.com,www.thenaijatimes.com,com,0,phishing
21,14,0,100.0,1.0,0.0384199,0.054299403,3,1,0,0,0.0,8,0.381,0,0.0,0,0,0,1,0.048,1,247,774,1,100.0,100.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3,1,26,0,31,222075.txt,https://www.paulox.net,www.paulox.net,net,paulox,benign
30,23,0,100.0,0.6875,0.0045585,0.050323538,2,3,0,0,0.0,15,0.5,0,0.0,0,0,0,3,0.1,1,1051,427,1,0.0,0.0,1,1,1,0,0,0,3,0,1,1,0,1,0,0,1,0,1,31,11,45,11,84,21,455490.txt,https://www.ci.quartzsite.az.us,www.ci.quartzsite.az.us,us,ciqartzsiteaz,benign
38,31,0,100.0,1.0,0.5229071,0.064158718,3,1,0,0,0.0,25,0.658,0,0.0,0,0,0,1,0.026,1,593,1080,1,0.0,0.0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,18,4,5,156,0,164,173691.txt,https://www.videogameconsolelibrary.com,www.videogameconsolelibrary.com,com,videogamensolelibrary,benign
19,12,0,100.0,1.0,0.5229071,0.061035423,3,1,0,0,0.0,6,0.316,0,0.0,0,0,0,1,0.053,1,551,4540,1,100.0,100.0,1,0,1,0,0,1,0,3,0,1,0,1,0,0,1,0,1,11,14,22,84,0,30,120236.txt,https://www.abmp.com,www.abmp.com,com,abmp,benign
25,18,0,100.0,1.0,0.5229071,0.066507272,3,1,0,0,0.0,12,0.48,0,0.0,0,0,0,1,0.04,1,1513,680,1,100.0,100.0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,13,4,7,121,1,22,776648.txt,https://www.satcentrum.com,www.satcentrum.com,com,satcentrum,benign
41,32,0,47.73319129,0.571428571,0.001502,0.045707075,3,1,0,0,0.0,23,0.561,5,0.122,0,0,0,5,0.122,1,66,172,1,0.0,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,1,4,1,0,0,8054378.txt,https://support-management-76454.web.app/,support-management-76454.web.app,app,support-management-76454web,phishing
20,13,0,100.0,1.0,0.0799628,0.056778408,3,1,0,0,0.0,7,0.35,0,0.0,0,0,0,1,0.05,1,1882,4271,1,100.0,100.0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,1,0,1,30,6,7,206,6,59,162536.txt,https://www.ladbs.org,www.ladbs.org,org,ladbs,benign
24,17,0,100.0,1.0,0.0799628,0.05907651,3,1,0,0,0.0,11,0.458,0,0.0,0,0,0,1,0.042,1,165,634,1,100.0,100.0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,5,4,11,7,0,12,66145.txt,https://www.phenoapps.org,www.phenoapps.org,org,phenoapps,benign
23,15,0,90.08264463,1.0,0.5229071,0.066854619,3,1,0,0,0.0,10,0.435,0,0.0,0,0,0,1,0.043,1,9,99,1,100.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,8045012.txt,https://www.faewood.com,www.faewood.com,com,faewood,phishing
33,25,0,72.29892615,0.619047619,0.5229071,0.059420343,3,1,0,0,0.0,23,0.697,0,0.0,0,0,0,2,0.061,1,30,115,1,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2,0,0,7955770.txt,https://maidlier.godaddysites.com/,maidlier.godaddysites.com,com,maidliergodaddysites,phishing
47,39,0,26.44897959,0.483870968,0.0002752,0.052049801,3,3,0,0,0.0,25,0.532,5,0.106,0,0,0,6,0.128,0,2,537,0,3.225806452,3.225806452,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,8080059.txt,http://www.amazceczm-co-jp.amazaeocn.50220.top/,www.amazceczm-co-jp.amazaeocn.50220.top,top,0,phishing
24,17,0,100.0,1.0,0.5229071,0.058910715,3,1,0,0,0.0,11,0.458,0,0.0,0,0,0,1,0.042,1,2175,9381,1,100.0,100.0,1,1,1,0,0,1,0,6,0,1,1,1,0,0,0,0,0,151,3,8,53,0,61,103027.txt,https://www.suganthan.com,www.suganthan.com,com,suganthan,benign
31,25,0,59.08060194,1.0,3.83e-05,0.06307981,3,1,0,0,0.0,19,0.613,0,0.0,0,0,0,1,0.032,0,2,40,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mw49727.txt,http://www.registroinformado.bar,www.registroinformado.bar,bar,0,phishing
29,22,0,100.0,1.0,0.0799628,0.063520224,3,1,0,0,0.0,16,0.552,0,0.0,0,0,0,1,0.034,1,364,735,1,100.0,100.0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,8,9,15,42,0,7,456012.txt,https://www.canalsocietynj.org,www.canalsocietynj.org,org,canalsocietynj,benign
37,30,0,100.0,1.0,0.5229071,0.063011144,3,1,0,0,0.0,24,0.649,0,0.0,0,0,0,1,0.027,1,504,2147,1,100.0,100.0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,16,9,10,43,1,46,536549.txt,https://www.appliancerepairhoboken.com,www.appliancerepairhoboken.com,com,appliancerepairhoboken,benign
28,21,0,100.0,1.0,0.0799628,0.061657827,3,1,0,0,0.0,15,0.536,0,0.0,0,0,0,1,0.036,1,1784,3546,1,100.0,100.0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,60,24,26,464,4,37,561137.txt,https://www.montraykreyol.org,www.montraykreyol.org,org,montraykreyol,benign
18,11,0,100.0,1.0,0.0326503,0.039319492,2,1,0,0,0.0,5,0.278,0,0.0,0,0,0,1,0.056,1,1943,9381,1,75.0,75.0,0,1,1,0,0,1,0,0,1,1,1,1,0,0,0,0,0,33,29,42,83,0,180,454492.txt,https://www.driv.de,www.driv.de,de,riv,benign
28,21,0,100.0,1.0,0.0799628,0.057650134,3,1,0,0,0.0,15,0.536,0,0.0,0,0,0,1,0.036,1,456,6486,1,100.0,100.0,0,1,1,0,0,1,0,8,1,1,1,1,0,0,0,0,1,11,7,8,47,0,45,580121.txt,https://www.lathiskitchen.org,www.lathiskitchen.org,org,lathiskitchen,benign
27,21,0,70.17463235,1.0,0.0075051,0.059340326,4,1,0,0,0.0,15,0.556,0,0.0,0,0,0,1,0.037,0,2,36,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mw23009.txt,http://www.tradeadspace.info,www.tradeadspace.info,info,0,benign
30,23,0,100.0,1.0,0.5229071,0.059909009,3,1,0,0,0.0,17,0.567,0,0.0,0,0,0,1,0.033,1,5933,14115,1,100.0,100.0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,39,4,17,23,0,27,388763.txt,https://www.michaelsnewyork.com,www.michaelsnewyork.com,com,michaelsnewyork,benign
24,17,0,100.0,0.7,0.0100856,0.065039626,2,2,0,0,0.0,10,0.417,0,0.0,0,0,0,2,0.083,1,1690,31418,1,0.0,0.0,1,0,1,0,0,1,0,1,0,1,0,1,1,1,1,1,1,63,4,12,169,1,64,15571.txt,https://www.itnews.com.au,www.itnews.com.au,au,itnewscom,benign
19,13,0,77.09213863,0.666666667,0.5229071,0.057029599,3,0,0,0,0.0,10,0.526,1,0.053,0,0,0,1,0.053,0,2,2551,1,77.77777778,77.77777778,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,7788859.txt,http://con2dapps.com,con2dapps.com,com,n2dapps,phishing
25,18,0,100.0,0.6,0.0799628,0.060500637,3,1,0,0,0.0,11,0.44,0,0.0,0,0,0,2,0.08,1,1898,7061,1,100.0,100.0,0,1,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,28,26,28,239,27,246,99607.txt,https://www.wise-qatar.org,www.wise-qatar.org,org,wise-qatar,benign
25,18,0,100.0,1.0,0.5229071,0.063508962,3,1,0,0,0.0,12,0.48,0,0.0,0,0,0,1,0.04,1,2462,16123,1,100.0,100.0,1,0,1,1,0,1,0,0,0,1,1,1,0,1,1,0,1,168,4,15,188,1,44,26328.txt,https://www.nhregister.com,www.nhregister.com,com,nhregister,benign
25,18,0,100.0,1.0,0.0799628,0.064608717,3,1,0,0,0.0,12,0.48,0,0.0,0,0,0,1,0.04,1,194,1879,1,100.0,100.0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,14,1,4,56,0,51,140004.txt,https://www.deathmetal.org,www.deathmetal.org,org,deathmetal,benign
35,28,0,100.0,0.523809524,0.0326503,0.055271953,2,1,0,0,0.0,21,0.6,0,0.0,0,0,0,2,0.057,1,760,1198,1,100.0,100.0,0,0,1,0,0,1,0,3,0,1,0,0,0,0,0,0,0,16,9,16,20,0,9,540991.txt,https://www.lighthouse-fotografie.de,www.lighthouse-fotografie.de,de,lighthouse-fotografie,benign
22,15,0,100.0,1.0,0.5229071,0.055202757,3,1,0,0,0.0,9,0.409,0,0.0,0,0,0,1,0.045,1,2258,18228,1,100.0,100.0,1,0,1,0,0,0,1,0,0,1,1,1,0,0,1,0,1,26,25,25,38,5,21,63176.txt,https://www.bitcliq.com,www.bitcliq.com,com,bitcliq,benign
82,74,0,11.05429754,0.260869565,0.0003306,0.03795834,4,2,0,0,0.0,64,0.78,7,0.085,0,0,0,4,0.049,0,9,91,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,oph07214.txt,http://bafybeibkgor6o4si6frcggxpnkpmanvk77xarnbvnzv5orsjlmefg3yqhm.ipfs.dweb.link/,bafybeibkgor6o4si6frcggxpnkpmanvk77xarnbvnzv5orsjlmefg3yqhm.ipfs.dweb.link,link,bafybeibkgor6o4si6frcggxpnkpmanvk77xarnbvnzv5orsjlmefg3yqhmipfsdweb,phishing
78,17,0,20.11505654,1.0,0.5229071,0.046000025,3,0,0,0,0.0,65,0.833,0,0.0,1,1,0,4,0.077,0,11,86,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8065252.txt,http://dorainsurance.com/auth.php?md=rougtfxanjhlhnskbpqm&rougtfxanjhlhnskbpqm,dorainsurance.com,com,dorainsuranceauthphp?md=rougtfxanjhlhnskbpqm&rougtfxanjhlhnskbpqm,phishing
24,17,0,100.0,0.7,0.0003306,0.053747134,2,2,0,0,0.0,10,0.417,0,0.0,0,0,0,2,0.083,1,1153,6565,1,0.0,0.0,1,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,19,38,34,129,1,155,222266.txt,https://www.nafdac.gov.ng,www.nafdac.gov.ng,ng,afdacgov,benign
28,21,0,100.0,1.0,0.0082003,0.069909646,2,1,0,0,0.0,15,0.536,0,0.0,0,0,0,1,0.036,1,1543,1914,1,0.0,0.0,1,1,1,0,0,1,0,4,0,0,0,1,0,1,1,0,1,28,12,22,288,1,306,549474.txt,https://www.deroosschoenen.nl,www.deroosschoenen.nl,nl,deroosschoee,benign
36,29,0,100.0,1.0,0.5229071,0.065006877,3,1,0,0,0.0,23,0.639,0,0.0,0,0,0,1,0.028,1,456,2001,1,100.0,100.0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,26,9,8,45,0,51,645618.txt,https://www.caminitospanishschool.com,www.caminitospanishschool.com,com,caminitospanishschool,benign
103,44,0,36.19529086,0.375,0.5229071,0.047731455,3,2,0,0,0.0,69,0.67,14,0.136,0,0,0,12,0.117,1,2,161,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8066994.txt,https://objectstorage.eu-frankfurt-1.oraclecloud.com/n/frqb89kadgqt/b/56657483933/o/microsoftonline.htm,objectstorage.eu-frankfurt-1.oraclecloud.com,com,0,phishing
27,20,0,100.0,1.0,0.5229071,0.064404202,3,1,0,0,0.0,14,0.519,0,0.0,0,0,0,1,0.037,1,1689,2606,1,100.0,100.0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,75,20,42,0,0,238,420374.txt,https://www.eggcreatives.com,www.eggcreatives.com,com,eggcreatives,benign
27,21,0,94.73279508,1.0,0.0129268,0.061659393,2,1,0,0,0.0,15,0.556,0,0.0,0,0,0,1,0.037,0,2,36,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mw10637.txt,http://www.multipoolminer.io,www.multipoolminer.io,io,0,benign
33,26,0,100.0,1.0,0.5229071,0.063519765,3,1,0,0,0.0,20,0.606,0,0.0,0,0,0,1,0.03,1,815,847,1,100.0,100.0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,43,3,5,0,9,1,567204.txt,https://www.lambmessianicmusic.com,www.lambmessianicmusic.com,com,lambmessianicmusic,benign
31,22,0,62.09126842,0.647058824,0.0017656,0.056328329,4,1,0,0,0.0,20,0.645,0,0.0,0,0,0,3,0.097,1,68,80,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8063891.txt,https://ennsttsqau.square.site/,ennsttsqau.square.site,site,ennsttsqausquare,phishing
26,19,0,100.0,0.75,0.0012193,0.065131286,2,2,0,0,0.0,12,0.462,0,0.0,0,0,0,2,0.077,1,678,491,1,0.0,0.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,33,4,12,68,9,46,508971.txt,https://www.interior.gob.cl,www.interior.gob.cl,cl,interiorgob,benign
19,13,0,64.0,1.0,0.0002256,0.05874421,2,1,0,0,0.0,7,0.368,0,0.0,0,0,0,1,0.053,0,20,207,1,100.0,100.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mw56594.txt,http://www.zelmao.ga,www.zelmao.ga,ga,zelmao,phishing
30,23,0,100.0,0.625,0.0326503,0.052029462,2,1,0,0,0.0,16,0.533,0,0.0,0,0,0,2,0.067,1,5028,664,1,100.0,100.0,1,0,1,0,0,1,0,0,0,1,1,1,1,0,1,0,1,16,1,9,152,0,92,178041.txt,https://www.ernstings-family.de,www.ernstings-family.de,de,ernstings-family,benign
17,10,0,100.0,1.0,0.0230451,0.061160171,2,1,0,0,0.0,4,0.235,0,0.0,0,0,0,1,0.059,1,408,1166,1,100.0,100.0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,16,9,12,79,1,3,729592.txt,https://www.toa.jp,www.toa.jp,jp,toa,benign
125,11,0,6.940373998,1.0,0.5229071,0.039515114,3,0,0,0,0.0,69,0.552,27,0.216,0,0,0,22,0.176,0,86,266643,1,0.0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,63,67,0,1,oph08120.txt,http://1636365.com/assets/@popperjs.36402333.js/assets/@ctrl.fd318bfa.js/assets/@ctrl.b082b0c1.js/assets/@vueuse.7ab573ac.js/,1636365.com,com,1636365assets@popperjs36402333jsassets@ctrlfd318bfajsassets@ctrlb082b0c1jsassets@vueuse7ab573acjs,phishing
33,26,0,100.0,0.842105263,0.0020445,0.0622985,2,2,0,0,0.0,19,0.576,0,0.0,0,0,0,2,0.061,1,547,1032,1,0.0,0.0,1,1,1,0,0,1,1,0,0,1,1,1,0,0,0,0,1,16,31,25,48,0,28,640243.txt,https://www.primitivourbano.com.ar,www.primitivourbano.com.ar,ar,primitivourbnocom,benign
30,23,0,100.0,1.0,0.5229071,0.063938305,3,1,0,0,0.0,17,0.567,0,0.0,0,0,0,1,0.033,1,3035,591,1,100.0,100.0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,59,2,7,127,1,15,32911.txt,https://www.illinoislottery.com,www.illinoislottery.com,com,illinoislottery,benign
22,16,0,43.48290598,1.0,5.3e-05,0.027663527,2,1,0,0,0.0,10,0.455,0,0.0,0,0,0,1,0.045,0,20,210,1,100.0,100.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mw56250.txt,http://www.suxjweyfb.gq,www.suxjweyfb.gq,gq,suxjweyfb,phishing
33,26,0,100.0,0.526315789,0.0326503,0.048874324,2,2,0,0,0.0,18,0.545,0,0.0,0,0,0,3,0.091,1,1391,1174,1,0.0,0.0,1,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,38,6,9,120,1,132,712351.txt,https://www.visus.uni-stuttgart.de,www.visus.uni-stuttgart.de,de,visusuni-stuttgart,benign
24,18,0,72.24489796,1.0,0.0384199,0.054105023,3,1,0,0,0.0,12,0.5,0,0.0,0,0,0,1,0.042,0,15,155,1,100.0,100.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mw78771.txt,http://www.rebelthumb.net,www.rebelthumb.net,net,rebelthumb,phishing
21,15,0,64.46280992,1.0,0.5229071,0.043561236,3,1,0,0,0.0,9,0.429,0,0.0,0,0,0,1,0.048,0,2,30,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mw45832.txt,http://www.hujgsks.com,www.hujgsks.com,com,0,phishing
21,14,0,100.0,1.0,0.5229071,0.053894554,3,1,0,0,0.0,8,0.381,0,0.0,0,0,0,1,0.048,1,855,512,1,100.0,100.0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,38,6,13,1,3,6,563988.txt,https://www.bojeux.com,www.bojeux.com,com,bojeux,benign
29,22,0,58.42615882,0.555555556,0.5229071,0.064322265,3,0,0,0,0.0,20,0.69,0,0.0,0,0,0,2,0.069,0,3,60,0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8028978.txt,http://inviosped-titolare.com/,inviosped-titolare.com,com,0,phishing
28,21,0,100.0,0.714285714,0.0045585,0.049977512,2,3,0,0,0.0,11,0.393,2,0.071,0,0,0,3,0.107,1,22194,5809,1,0.0,0.0,0,0,1,1,0,0,1,73,0,1,1,0,1,0,1,0,1,89,68,359,355,0,141,113757.txt,https://www.fremont.k12.ca.us,www.fremont.k12.ca.us,us,fremontk12ca,benign
41,33,0,61.02817598,0.620689655,0.5229071,0.045287256,3,1,0,0,0.0,25,0.61,6,0.146,0,0,0,2,0.049,1,4,520,1,0.0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,1,7811659.txt,https://superrefund183798.firebaseapp.com/,superrefund183798.firebaseapp.com,com,superrefund183798firebaseapp,phishing
38,30,0,47.9947403,0.428571429,0.0004041,0.060229722,4,4,0,0,0.0,22,0.579,0,0.0,0,0,0,5,0.132,0,11,89,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,8068254.txt,http://www.amazon.co.jp.infotoop.shop/,www.amazon.co.jp.infotoop.shop,shop,amazoncojpinfotoop,phishing
26,20,0,68.61213235,0.583333333,0.5229071,0.060172743,3,1,0,0,0.0,13,0.5,0,0.0,0,0,0,2,0.077,0,9,42,1,100.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mw16487.txt,http://www.fatura-sorgu.com,www.fatura-sorgu.com,com,fatura-sorgu,phishing
